Filename,Compressed size,Uncompressed size
/nfs/images/media/morphosource/images/1/3/9/89991_ms_media_files_media_13974_archive_.zip,6294093531,5147806
/nfs/images/media/morphosource/images/1/3/9/41292_ms_media_files_media_13935_archive_.zip,2707363396,3177774
/nfs/images/media/morphosource/images/1/3/9/52353_ms_media_files_media_13981_archive_.zip,45120671,291875
/nfs/images/media/morphosource/images/1/3/9/9334_ms_media_files_media_13943_archive_.zip,211592292,840031
/nfs/images/media/morphosource/images/1/3/9/91076_ms_media_files_media_13902_archive_.zip,34832081,55740
/nfs/images/media/morphosource/images/1/3/9/82417_ms_media_files_media_13922_archive_.zip,220978858,553686
/nfs/images/media/morphosource/images/1/3/9/13267_ms_media_files_media_13905_archive_.zip,50703293,94958
/nfs/images/media/morphosource/images/1/3/9/49021_ms_media_files_media_13963_archive_.zip,280621562,497258
/nfs/images/media/morphosource/images/1/3/9/90451_ms_media_files_media_13919_archive_.zip,4605678,26762
/nfs/images/media/morphosource/images/1/3/9/54570_ms_media_files_media_13979_archive_.zip,599383439,0
/nfs/images/media/morphosource/images/1/3/9/81627_ms_media_files_media_13940_archive_.zip,42695508,124322
/nfs/images/media/morphosource/images/1/3/9/57009_ms_media_files_media_13973_archive_.zip,5447130694,7113190
/nfs/images/media/morphosource/images/1/3/9/37466_ms_media_files_media_13999_archive_.zip,184221755,636341
/nfs/images/media/morphosource/images/1/3/9/5830_ms_media_files_media_13955_archive_.zip,471792083,682445
/nfs/images/media/morphosource/images/1/3/9/9853_ms_media_files_media_13975_archive_.zip,541417534,0
/nfs/images/media/morphosource/images/1/3/9/25277_ms_media_files_media_13987_archive_.zip,63093699,261255
/nfs/images/media/morphosource/images/1/3/9/68905_ms_media_files_media_13916_archive_.zip,18192686,54018
/nfs/images/media/morphosource/images/1/3/9/21728_ms_media_files_media_13926_archive_.zip,7087368,38660
/nfs/images/media/morphosource/images/1/3/5/5185_ms_media_files_media_13516_archive_.zip,77851157,148960
/nfs/images/media/morphosource/images/1/3/5/56249_ms_media_files_media_13515_archive_.zip,3556407439,4289406
/nfs/images/media/morphosource/images/1/3/5/32748_ms_media_files_media_13553_archive_.zip,2382968084,1976576
/nfs/images/media/morphosource/images/1/3/5/68915_ms_media_files_media_13519_archive_.zip,4207623319,4923886
/nfs/images/media/morphosource/images/1/3/5/6561_ms_media_files_media_13525_archive_.zip,844550550,3933406
/nfs/images/media/morphosource/images/1/3/5/24332_ms_media_files_media_13545_archive_.zip,5720250624,3813354
/nfs/images/media/morphosource/images/1/3/5/3607_ms_media_files_media_13594_archive_.zip,140031474,105850
/nfs/images/media/morphosource/images/1/3/5/596_ms_media_files_media_13547_archive_.zip,421118856,712034
/nfs/images/media/morphosource/images/1/3/5/57740_ms_media_files_media_13546_archive_.zip,417099302,707072
/nfs/images/media/morphosource/images/1/3/5/14881_ms_media_files_media_13505_archive_.zip,15912835351,7974732
/nfs/images/media/morphosource/images/1/3/5/49221_ms_media_files_media_13526_archive_.zip,5043497578,5419338
/nfs/images/media/morphosource/images/1/3/5/70693_ms_media_files_media_13550_archive_.zip,13621060696,7841630
/nfs/images/media/morphosource/images/1/3/5/77515_ms_media_files_media_13558_archive_.zip,2213077724,1976558
/nfs/images/media/morphosource/images/1/3/5/59692_ms_media_files_media_13580_archive_.zip,86988449,194314
/nfs/images/media/morphosource/images/1/3/5/3490_ms_media_files_media_13565_archive_.zip,137225268,151886
/nfs/images/media/morphosource/images/1/3/5/30236_ms_media_files_media_13522_archive_.zip,91798490,180734
/nfs/images/media/morphosource/images/1/3/5/45013_ms_media_files_media_13598_archive_.zip,39992491,48094
/nfs/images/media/morphosource/images/1/3/5/43940_ms_media_files_media_13593_archive_.zip,581254535,3935632
/nfs/images/media/morphosource/images/1/3/5/8175_ms_media_files_media_13569_archive_.zip,203053917,312012
/nfs/images/media/morphosource/images/1/3/5/33885_ms_media_files_media_13551_archive_.zip,13752730666,7902224
/nfs/images/media/morphosource/images/1/3/5/7149_ms_media_files_media_13562_archive_.zip,79560329,527910
/nfs/images/media/morphosource/images/1/3/5/26040_ms_media_files_media_13511_archive_.zip,94624486,152002
/nfs/images/media/morphosource/images/1/3/5/53101_ms_media_files_media_13572_archive_.zip,91268797,223034
/nfs/images/media/morphosource/images/1/3/5/99974_ms_media_files_media_13575_archive_.zip,17654546989,7975958
/nfs/images/media/morphosource/images/1/3/5/91895_ms_media_files_media_13557_archive_.zip,2191090189,1961032
/nfs/images/media/morphosource/images/1/3/5/37740_ms_media_files_media_13509_archive_.zip,4240764946,5206038
/nfs/images/media/morphosource/images/1/3/5/93006_ms_media_files_media_13587_archive_.zip,307120703,276644
/nfs/images/media/morphosource/images/1/3/5/45721_ms_media_files_media_13514_archive_.zip,4001871642,4790662
/nfs/images/media/morphosource/images/1/3/5/51813_ms_media_files_media_13568_archive_.zip,17485949403,7912916
/nfs/images/media/morphosource/images/1/3/5/73730_ms_media_files_media_13590_archive_.zip,187211398,115506
/nfs/images/media/morphosource/images/1/3/5/13510_ms_media_files_media_13506_archive_.zip,150169413,227708
/nfs/images/media/morphosource/images/1/3/5/79321_ms_media_files_media_13552_archive_.zip,2359502512,1961032
/nfs/images/media/morphosource/images/1/3/5/89904_ms_media_files_media_13542_archive_.zip,5720886334,3813798
/nfs/images/media/morphosource/images/1/3/5/25550_ms_media_files_media_13529_archive_.zip,366557401,388442
/nfs/images/media/morphosource/images/1/3/5/8088_ms_media_files_media_13597_archive_.zip,4860419257,4179236
/nfs/images/media/morphosource/images/1/3/5/27390_ms_media_files_media_13533_archive_.zip,101538387,149002
/nfs/images/media/morphosource/images/1/3/5/60708_ms_media_files_media_13500_archive_.zip,141376105,212816
/nfs/images/media/morphosource/images/1/3/3/37804_ms_media_files_media_13308_archive_.zip,35001234,109830
/nfs/images/media/morphosource/images/1/3/3/95465_ms_media_files_media_13369_archive_.zip,4366507096,4512616
/nfs/images/media/morphosource/images/1/3/3/33479_ms_media_files_media_13371_archive_.zip,656363239,4130686
/nfs/images/media/morphosource/images/1/3/3/62951_ms_media_files_media_13374_archive_.zip,2628000339,2297224
/nfs/images/media/morphosource/images/1/3/3/24989_ms_media_files_media_13346_archive_.zip,471499984,621770
/nfs/images/media/morphosource/images/1/3/3/64343_ms_media_files_media_13316_archive_.zip,106188319,198336
/nfs/images/media/morphosource/images/1/3/3/75756_ms_media_files_media_13368_archive_.zip,3669300084,4463918
/nfs/images/media/morphosource/images/1/3/3/10209_ms_media_files_media_13351_archive_.zip,20344641,19558
/nfs/images/media/morphosource/images/1/3/3/37680_ms_media_files_media_13370_archive_.zip,3577716391,4906966
/nfs/images/media/morphosource/images/1/3/3/12425_ms_media_files_media_13303_archive_.zip,3605927909,3969222
/nfs/images/media/morphosource/images/1/3/3/17735_ms_media_files_media_13354_archive_.zip,3498887350,3680166
/nfs/images/media/morphosource/images/1/3/3/95467_ms_media_files_media_13313_archive_.zip,76542050,127178
/nfs/images/media/morphosource/images/1/3/3/4216_ms_media_files_media_13350_archive_.zip,3628636304,3894518
/nfs/images/media/morphosource/images/1/3/3/46613_ms_media_files_media_13349_archive_.zip,4233978992,4690416
/nfs/images/media/morphosource/images/1/3/3/6518_ms_media_files_media_13380_archive_.zip,2726427865,4012272
/nfs/images/media/morphosource/images/1/3/3/21860_ms_media_files_media_13304_archive_.zip,3618795072,4583850
/nfs/images/media/morphosource/images/1/3/3/2229_ms_media_files_media_13399_archive_.zip,1126424817,0
/nfs/images/media/morphosource/images/1/3/3/72383_ms_media_files_media_13356_archive_.zip,35665950,57446
/nfs/images/media/morphosource/images/1/3/3/15470_ms_media_files_media_13319_archive_.zip,47816682,118110
/nfs/images/media/morphosource/images/1/3/3/59707_ms_media_files_media_13337_archive_.zip,712396364,894432
/nfs/images/media/morphosource/images/1/3/3/83036_ms_media_files_media_13376_archive_.zip,293012878,694438
/nfs/images/media/morphosource/images/1/3/3/76248_ms_media_files_media_13377_archive_.zip,658082068,969190
/nfs/images/media/morphosource/images/1/3/3/19361_ms_media_files_media_13385_archive_.zip,322280379,552677
/nfs/images/media/morphosource/images/1/3/3/25885_ms_media_files_media_13326_archive_.zip,28550465,72416
/nfs/images/media/morphosource/images/1/3/3/30411_ms_media_files_media_13395_archive_.zip,2789624582,3278208
/nfs/images/media/morphosource/images/1/3/3/45918_ms_media_files_media_13387_archive_.zip,163633779,561940
/nfs/images/media/morphosource/images/1/3/3/49939_ms_media_files_media_13361_archive_.zip,197316548,222214
/nfs/images/media/morphosource/images/1/3/3/89459_ms_media_files_media_13345_archive_.zip,4394907513,4792616
/nfs/images/media/morphosource/images/1/3/3/81065_ms_media_files_media_13367_archive_.zip,3135310987,4419694
/nfs/images/media/morphosource/images/1/3/3/49546_ms_media_files_media_13394_archive_.zip,1062416245,3090232
/nfs/images/media/morphosource/images/1/3/3/81646_ms_media_files_media_13300_archive_.zip,43535097,49654
/nfs/images/media/morphosource/images/1/3/3/67516_ms_media_files_media_13382_archive_.zip,3140399006,4012272
/nfs/images/media/morphosource/images/1/3/3/56083_ms_media_files_media_13372_archive_.zip,642033729,66012
/nfs/images/media/morphosource/images/1/3/4/96504_ms_media_files_media_13483_archive_.zip,1296304649,1710360
/nfs/images/media/morphosource/images/1/3/4/90551_ms_media_files_media_13407_archive_.zip,239961480,368918
/nfs/images/media/morphosource/images/1/3/4/84796_ms_media_files_media_13461_archive_.zip,571935668,697084
/nfs/images/media/morphosource/images/1/3/4/17673_ms_media_files_media_13426_archive_.zip,176486312,292864
/nfs/images/media/morphosource/images/1/3/4/5700_ms_media_files_media_13479_archive_.zip,1296352048,2051252
/nfs/images/media/morphosource/images/1/3/4/2832_ms_media_files_media_13472_archive_.zip,975947756,1208294
/nfs/images/media/morphosource/images/1/3/4/12314_ms_media_files_media_13444_archive_.zip,3316900752,4284430
/nfs/images/media/morphosource/images/1/3/4/53986_ms_media_files_media_13405_archive_.zip,850470811,1073274
/nfs/images/media/morphosource/images/1/3/4/53980_ms_media_files_media_13413_archive_.zip,688661431,829220
/nfs/images/media/morphosource/images/1/3/4/44219_ms_media_files_media_13429_archive_.zip,144094589,262488
/nfs/images/media/morphosource/images/1/3/4/11866_ms_media_files_media_13434_archive_.zip,7961092706,4540260
/nfs/images/media/morphosource/images/1/3/4/37480_ms_media_files_media_13482_archive_.zip,1283667655,1697168
/nfs/images/media/morphosource/images/1/3/4/39887_ms_media_files_media_13466_archive_.zip,3623413208,4371170
/nfs/images/media/morphosource/images/1/3/4/9888_ms_media_files_media_13425_archive_.zip,11207671282,8054046
/nfs/images/media/morphosource/images/1/3/4/1036_ms_media_files_media_13423_archive_.zip,3579494915,5007686
/nfs/images/media/morphosource/images/1/3/4/27899_ms_media_files_media_13448_archive_.zip,1153160305,0
/nfs/images/media/morphosource/images/1/3/4/77472_ms_media_files_media_13435_archive_.zip,5140588108,3545002
/nfs/images/media/morphosource/images/1/3/4/67988_ms_media_files_media_13474_archive_.zip,3784295900,4629670
/nfs/images/media/morphosource/images/1/3/4/51253_ms_media_files_media_13451_archive_.zip,1059581063,0
/nfs/images/media/morphosource/images/1/3/4/5113_ms_media_files_media_13463_archive_.zip,40733092,89494
/nfs/images/media/morphosource/images/1/3/4/86218_ms_media_files_media_13473_archive_.zip,3334545211,4772372
/nfs/images/media/morphosource/images/1/3/4/28040_ms_media_files_media_13452_archive_.zip,641978502,0
/nfs/images/media/morphosource/images/1/3/4/69556_ms_media_files_media_13445_archive_.zip,3148941119,3798310
/nfs/images/media/morphosource/images/1/3/4/1472_ms_media_files_media_13486_archive_.zip,92314953,139704
/nfs/images/media/morphosource/images/1/3/4/16312_ms_media_files_media_13471_archive_.zip,966650796,1198796
/nfs/images/media/morphosource/images/1/3/4/37589_ms_media_files_media_13433_archive_.zip,3730827055,4547200
/nfs/images/media/morphosource/images/1/3/4/23124_ms_media_files_media_13447_archive_.zip,3280668453,4330606
/nfs/images/media/morphosource/images/1/3/4/24017_ms_media_files_media_13455_archive_.zip,73644676,132786
/nfs/images/media/morphosource/images/1/3/4/44076_ms_media_files_media_13416_archive_.zip,3443280097,4383160
/nfs/images/media/morphosource/images/1/3/4/63593_ms_media_files_media_13400_archive_.zip,592420321,0
/nfs/images/media/morphosource/images/1/3/4/14339_ms_media_files_media_13410_archive_.zip,694336749,879188
/nfs/images/media/morphosource/images/1/3/4/62123_ms_media_files_media_13401_archive_.zip,746671800,0
/nfs/images/media/morphosource/images/1/3/4/24857_ms_media_files_media_13494_archive_.zip,3660783953,4642726
/nfs/images/media/morphosource/images/1/3/4/90581_ms_media_files_media_13420_archive_.zip,121980423,248896
/nfs/images/media/morphosource/images/1/3/4/94019_ms_media_files_media_13432_archive_.zip,4760540171,3355032
/nfs/images/media/morphosource/images/1/3/4/24982_ms_media_files_media_13495_archive_.zip,141376105,212816
/nfs/images/media/morphosource/images/1/3/4/45499_ms_media_files_media_13499_archive_.zip,3884823265,4588024
/nfs/images/media/morphosource/images/1/3/4/28752_ms_media_files_media_13493_archive_.zip,15758126711,7912912
/nfs/images/media/morphosource/images/1/3/4/46364_ms_media_files_media_13459_archive_.zip,566498360,691600
/nfs/images/media/morphosource/images/1/3/4/33861_ms_media_files_media_13437_archive_.zip,6340572610,4178048
/nfs/images/media/morphosource/images/1/3/4/1668_ms_media_files_media_13417_archive_.zip,3856514453,4415342
/nfs/images/media/morphosource/images/1/3/4/18181_ms_media_files_media_13438_archive_.zip,83770895,216018
/nfs/images/media/morphosource/images/1/3/4/44086_ms_media_files_media_13478_archive_.zip,4142781037,4409590
/nfs/images/media/morphosource/images/1/3/4/31614_ms_media_files_media_13406_archive_.zip,858439276,1081844
/nfs/images/media/morphosource/images/1/3/4/27640_ms_media_files_media_13489_archive_.zip,3838668126,4745550
/nfs/images/media/morphosource/images/1/3/4/69406_ms_media_files_media_13490_archive_.zip,77346903,124254
/nfs/images/media/morphosource/images/1/3/4/86617_ms_media_files_media_13441_archive_.zip,55817701,114438
/nfs/images/media/morphosource/images/1/3/4/17919_ms_media_files_media_13446_archive_.zip,3943565317,4989486
/nfs/images/media/morphosource/images/1/3/6/70155_ms_media_files_media_13653_archive_.zip,71141561,55018
/nfs/images/media/morphosource/images/1/3/6/60018_ms_media_files_media_13633_archive_.zip,2179460302,1961032
/nfs/images/media/morphosource/images/1/3/6/64853_ms_media_files_media_13677_archive_.zip,3489938324,1302
/nfs/images/media/morphosource/images/1/3/6/34975_ms_media_files_media_13629_archive_.zip,439291613,0
/nfs/images/media/morphosource/images/1/3/6/27183_ms_media_files_media_13625_archive_.zip,3335418675,7508410
/nfs/images/media/morphosource/images/1/3/6/77908_ms_media_files_media_13620_archive_.zip,12256110010,7973654
/nfs/images/media/morphosource/images/1/3/6/78521_ms_media_files_media_13691_archive_.zip,3598680089,1301
/nfs/images/media/morphosource/images/1/3/6/14402_ms_media_files_media_13673_archive_.zip,15777487440,7913072
/nfs/images/media/morphosource/images/1/3/6/89823_ms_media_files_media_13646_archive_.zip,3072252537,1318
/nfs/images/media/morphosource/images/1/3/6/47690_ms_media_files_media_13651_archive_.zip,1817086845,2017002
/nfs/images/media/morphosource/images/1/3/6/12103_ms_media_files_media_13652_archive_.zip,3443130996,3189658
/nfs/images/media/morphosource/images/1/3/6/23966_ms_media_files_media_13632_archive_.zip,256338965,0
/nfs/images/media/morphosource/images/1/3/6/47483_ms_media_files_media_13659_archive_.zip,2262700689,1961034
/nfs/images/media/morphosource/images/1/3/6/91211_ms_media_files_media_13681_archive_.zip,3320996348,1305
/nfs/images/media/morphosource/images/1/3/6/56051_ms_media_files_media_13601_archive_.zip,48848494,73206
/nfs/images/media/morphosource/images/1/3/6/77298_ms_media_files_media_13609_archive_.zip,9265226220,5249320
/nfs/images/media/morphosource/images/1/3/6/8728_ms_media_files_media_13647_archive_.zip,922744792,1125548
/nfs/images/media/morphosource/images/1/3/6/48986_ms_media_files_media_13630_archive_.zip,176014047,0
/nfs/images/media/morphosource/images/1/3/6/10030_ms_media_files_media_13639_archive_.zip,117261598,114876
/nfs/images/media/morphosource/images/1/3/6/78204_ms_media_files_media_13665_archive_.zip,2329505124,1961030
/nfs/images/media/morphosource/images/1/3/6/27864_ms_media_files_media_13648_archive_.zip,932505145,1134052
/nfs/images/media/morphosource/images/1/3/6/92922_ms_media_files_media_13687_archive_.zip,2062350130,1961030
/nfs/images/media/morphosource/images/1/3/6/73598_ms_media_files_media_13631_archive_.zip,135907248,0
/nfs/images/media/morphosource/images/1/3/6/47871_ms_media_files_media_13616_archive_.zip,12132143210,7913076
/nfs/images/media/morphosource/images/1/3/6/79325_ms_media_files_media_13615_archive_.zip,7911328593,4711430
/nfs/images/media/morphosource/images/1/3/6/74505_ms_media_files_media_13676_archive_.zip,15930733012,7974912
/nfs/images/media/morphosource/images/1/3/6/68784_ms_media_files_media_13624_archive_.zip,20813876292,7913074
/nfs/images/media/morphosource/images/1/3/6/16504_ms_media_files_media_13626_archive_.zip,21011179861,7976006
/nfs/images/media/morphosource/images/1/3/6/63402_ms_media_files_media_13608_archive_.zip,6451972815,4430240
/nfs/images/media/morphosource/images/1/3/6/53700_ms_media_files_media_13696_archive_.zip,2941528747,1304
/nfs/images/media/morphosource/images/1/3/6/91434_ms_media_files_media_13674_archive_.zip,3368664379,1320
/nfs/images/media/morphosource/images/1/3/6/13787_ms_media_files_media_13628_archive_.zip,784109807,0
/nfs/images/media/morphosource/images/1/3/6/17582_ms_media_files_media_13690_archive_.zip,3156713199,1317
/nfs/images/media/morphosource/images/1/3/6/62188_ms_media_files_media_13693_archive_.zip,3458071857,1304
/nfs/images/media/morphosource/images/1/3/6/89346_ms_media_files_media_13610_archive_.zip,9268889957,5248876
/nfs/images/media/morphosource/images/1/3/6/67111_ms_media_files_media_13657_archive_.zip,3417416956,1296
/nfs/images/media/morphosource/images/1/3/6/13198_ms_media_files_media_13667_archive_.zip,149813167,70194
/nfs/images/media/morphosource/images/1/3/6/58667_ms_media_files_media_13656_archive_.zip,3143809774,1301
/nfs/images/media/morphosource/images/1/3/6/97433_ms_media_files_media_13675_archive_.zip,2876906664,3097402
/nfs/images/media/morphosource/images/1/3/6/5459_ms_media_files_media_13660_archive_.zip,2286268074,1976412
/nfs/images/media/morphosource/images/1/3/6/17007_ms_media_files_media_13634_archive_.zip,2179185048,1960430
/nfs/images/media/morphosource/images/1/3/6/17568_ms_media_files_media_13692_archive_.zip,265811001,171852
/nfs/images/media/morphosource/images/1/3/6/92490_ms_media_files_media_13678_archive_.zip,277913200,214512
/nfs/images/media/morphosource/images/1/3/6/53368_ms_media_files_media_13636_archive_.zip,2648664000,3063532
/nfs/images/media/morphosource/images/1/3/6/42907_ms_media_files_media_13611_archive_.zip,78470008,59534
/nfs/images/media/morphosource/images/1/3/6/89926_ms_media_files_media_13604_archive_.zip,63958912,82960
/nfs/images/media/morphosource/images/1/3/6/16671_ms_media_files_media_13688_archive_.zip,2061959947,1960430
/nfs/images/media/morphosource/images/1/3/6/49644_ms_media_files_media_13670_archive_.zip,47882490,35932
/nfs/images/media/morphosource/images/1/3/6/42528_ms_media_files_media_13668_archive_.zip,2329115748,1960430
/nfs/images/media/morphosource/images/1/3/6/76459_ms_media_files_media_13607_archive_.zip,6450965938,4430680
/nfs/images/media/morphosource/images/1/3/6/19214_ms_media_files_media_13650_archive_.zip,1801512008,2000836
/nfs/images/media/morphosource/images/1/3/6/8312_ms_media_files_media_13658_archive_.zip,3082089000,1314
/nfs/images/media/morphosource/images/1/3/6/60998_ms_media_files_media_13627_archive_.zip,533240530,0
/nfs/images/media/morphosource/images/1/3/6/46400_ms_media_files_media_13614_archive_.zip,7905451837,4711874
/nfs/images/media/morphosource/images/1/3/2/57490_ms_media_files_media_13200_archive_.zip,4150177443,5054510
/nfs/images/media/morphosource/images/1/3/2/16231_ms_media_files_media_13282_archive_.zip,2107869227,2018438
/nfs/images/media/morphosource/images/1/3/2/90854_ms_media_files_media_13272_archive_.zip,3959090173,4541836
/nfs/images/media/morphosource/images/1/3/2/30968_ms_media_files_media_13284_archive_.zip,1253551962,1205638
/nfs/images/media/morphosource/images/1/3/2/29716_ms_media_files_media_13255_archive_.zip,3957033705,5158284
/nfs/images/media/morphosource/images/1/3/2/7142_ms_media_files_media_13247_archive_.zip,3943318952,4362486
/nfs/images/media/morphosource/images/1/3/2/81441_ms_media_files_media_13277_archive_.zip,206159556,288958
/nfs/images/media/morphosource/images/1/3/2/20071_ms_media_files_media_13212_archive_.zip,1642456002,0
/nfs/images/media/morphosource/images/1/3/2/52874_ms_media_files_media_13257_archive_.zip,4606669946,5142310
/nfs/images/media/morphosource/images/1/3/2/43945_ms_media_files_media_13229_archive_.zip,4244882219,4447454
/nfs/images/media/morphosource/images/1/3/2/91359_ms_media_files_media_13294_archive_.zip,31840729,66786
/nfs/images/media/morphosource/images/1/3/2/11814_ms_media_files_media_13209_archive_.zip,1625657814,7984174
/nfs/images/media/morphosource/images/1/3/2/87969_ms_media_files_media_13231_archive_.zip,3860461412,4065310
/nfs/images/media/morphosource/images/1/3/2/58595_ms_media_files_media_13210_archive_.zip,32016370,157415
/nfs/images/media/morphosource/images/1/3/2/72918_ms_media_files_media_13280_archive_.zip,3621315350,4873556
/nfs/images/media/morphosource/images/1/3/2/81549_ms_media_files_media_13256_archive_.zip,4552864914,4866526
/nfs/images/media/morphosource/images/1/3/2/35954_ms_media_files_media_13204_archive_.zip,117638751,159212
/nfs/images/media/morphosource/images/1/3/2/59984_ms_media_files_media_13254_archive_.zip,3617131258,4955116
/nfs/images/media/morphosource/images/1/3/2/96768_ms_media_files_media_13234_archive_.zip,135912244,158202
/nfs/images/media/morphosource/images/1/3/2/80161_ms_media_files_media_13220_archive_.zip,1075620911,762954
/nfs/images/media/morphosource/images/1/3/2/87126_ms_media_files_media_13243_archive_.zip,61827353,95602
/nfs/images/media/morphosource/images/1/3/2/70203_ms_media_files_media_13273_archive_.zip,4359119649,4657198
/nfs/images/media/morphosource/images/1/3/2/81411_ms_media_files_media_13258_archive_.zip,108413960,237288
/nfs/images/media/morphosource/images/1/3/2/63727_ms_media_files_media_13281_archive_.zip,3427919022,3684132
/nfs/images/media/morphosource/images/1/3/2/73367_ms_media_files_media_13223_archive_.zip,28662025,214184
/nfs/images/media/morphosource/images/1/3/2/65291_ms_media_files_media_13251_archive_.zip,196161402,233824
/nfs/images/media/morphosource/images/1/3/2/36679_ms_media_files_media_13269_archive_.zip,184480107,239972
/nfs/images/media/morphosource/images/1/3/2/53456_ms_media_files_media_13226_archive_.zip,102339695,552872
/nfs/images/media/morphosource/images/1/3/2/60417_ms_media_files_media_13230_archive_.zip,3745331170,5093212
/nfs/images/media/morphosource/images/1/3/2/3666_ms_media_files_media_13268_archive_.zip,3567820612,4178116
/nfs/images/media/morphosource/images/1/3/2/59836_ms_media_files_media_13201_archive_.zip,509836982,610214
/nfs/images/media/morphosource/images/1/3/2/42662_ms_media_files_media_13240_archive_.zip,11649951,39976
/nfs/images/media/morphosource/images/1/3/2/87340_ms_media_files_media_13211_archive_.zip,3849876305,3928012
/nfs/images/media/morphosource/images/1/3/2/15603_ms_media_files_media_13286_archive_.zip,1659388267,1677006
/nfs/images/media/morphosource/images/1/3/2/72917_ms_media_files_media_13233_archive_.zip,3771403940,5065294
/nfs/images/media/morphosource/images/1/3/2/88846_ms_media_files_media_13290_archive_.zip,1202312517,1139464
/nfs/images/media/morphosource/images/1/3/2/68507_ms_media_files_media_13218_archive_.zip,3680914860,5320150
/nfs/images/media/morphosource/images/1/3/2/37787_ms_media_files_media_13246_archive_.zip,3475430591,4458966
/nfs/images/media/morphosource/images/1/3/2/38742_ms_media_files_media_13265_archive_.zip,204471898,301356
/nfs/images/media/morphosource/images/1/3/0/16955_ms_media_files_media_13016_archive_.zip,4329136286,4335046
/nfs/images/media/morphosource/images/1/3/0/65105_ms_media_files_media_13017_archive_.zip,3442403,312174
/nfs/images/media/morphosource/images/1/3/0/1550_ms_media_files_media_13001_archive_.zip,1020469,200448
/nfs/images/media/morphosource/images/1/3/0/17412_ms_media_files_media_13045_archive_.zip,3839750284,3965686
/nfs/images/media/morphosource/images/1/3/0/69981_ms_media_files_media_13012_archive_.zip,2850764,325976
/nfs/images/media/morphosource/images/1/3/0/97624_ms_media_files_media_13073_archive_.zip,4091122521,4161834
/nfs/images/media/morphosource/images/1/3/0/80821_ms_media_files_media_13052_archive_.zip,1496586872,1278987
/nfs/images/media/morphosource/images/1/3/0/40077_ms_media_files_media_13050_archive_.zip,3928035681,4205254
/nfs/images/media/morphosource/images/1/3/0/16983_ms_media_files_media_13064_archive_.zip,4256374467,4626186
/nfs/images/media/morphosource/images/1/3/0/47657_ms_media_files_media_13006_archive_.zip,3267092184,4051774
/nfs/images/media/morphosource/images/1/3/0/57589_ms_media_files_media_13069_archive_.zip,3999113890,3901858
/nfs/images/media/morphosource/images/1/3/0/39534_ms_media_files_media_13031_archive_.zip,3721503097,4124426
/nfs/images/media/morphosource/images/1/3/0/87750_ms_media_files_media_13004_archive_.zip,3718257539,4116046
/nfs/images/media/morphosource/images/1/3/0/7117_ms_media_files_media_13022_archive_.zip,180268,21918
/nfs/images/media/morphosource/images/1/3/0/15465_ms_media_files_media_13032_archive_.zip,3774781207,3820122
/nfs/images/media/morphosource/images/1/3/0/18201_ms_media_files_media_13055_archive_.zip,3656009581,4231846
/nfs/images/media/morphosource/images/1/3/0/39417_ms_media_files_media_13009_archive_.zip,3994045,276262
/nfs/images/media/morphosource/images/1/3/0/66002_ms_media_files_media_13056_archive_.zip,2368668171,4283126
/nfs/images/media/morphosource/images/1/3/0/69603_ms_media_files_media_13015_archive_.zip,3078265839,3720562
/nfs/images/media/morphosource/images/1/3/0/34845_ms_media_files_media_13027_archive_.zip,3487198409,3599432
/nfs/images/media/morphosource/images/1/3/0/74097_ms_media_files_media_13028_archive_.zip,146786,16688
/nfs/images/media/morphosource/images/1/3/0/42784_ms_media_files_media_13042_archive_.zip,2710594718,4484146
/nfs/images/media/morphosource/images/1/3/0/99572_ms_media_files_media_13044_archive_.zip,3787377447,3907020
/nfs/images/media/morphosource/images/1/3/0/92649_ms_media_files_media_13026_archive_.zip,3902510868,3868006
/nfs/images/media/morphosource/images/1/3/0/62264_ms_media_files_media_13061_archive_.zip,4117662961,4251394
/nfs/images/media/morphosource/images/1/3/0/29404_ms_media_files_media_13043_archive_.zip,3495153903,3702866
/nfs/images/media/morphosource/images/1/3/0/28163_ms_media_files_media_13033_archive_.zip,3355053174,3606486
/nfs/images/media/morphosource/images/1/4/47464_ms_media_media_1475_archive_.zip,407917257,1064741
/nfs/images/media/morphosource/images/1/4/57751_ms_media_media_1467_archive_.zip,1733247800,7996166
/nfs/images/media/morphosource/images/1/4/45293_ms_media_media_1415_archive_.zip,298423891,953981
/nfs/images/media/morphosource/images/1/4/97364_ms_media_media_1433_archive_.zip,372778248,886619
/nfs/images/media/morphosource/images/1/4/67577_ms_media_media_1481_archive_.zip,308800369,1103813
/nfs/images/media/morphosource/images/1/4/47838_ms_media_media_1478_archive_.zip,285151782,905037
/nfs/images/media/morphosource/images/1/4/24613_ms_media_media_1436_archive_.zip,345366844,836755
/nfs/images/media/morphosource/images/1/4/77660_ms_media_media_1457_archive_.zip,140379017,318909
/nfs/images/media/morphosource/images/1/4/89398_ms_media_media_1448_archive_.zip,328512028,805597
/nfs/images/media/morphosource/images/1/4/25341_ms_media_media_1442_archive_.zip,303491997,684765
/nfs/images/media/morphosource/images/1/4/2568_ms_media_media_1493_archive_.zip,496204073,1264325
/nfs/images/media/morphosource/images/1/4/99252_ms_media_media_1454_archive_.zip,345624324,748253
/nfs/images/media/morphosource/images/1/4/99843_ms_media_media_1445_archive_.zip,245517214,615069
